PR-amplitude,RT-interval,PT-slope,DCT,DWT
2010.674812708911,50,2.8340880795008427,2.43329944272178,1290.0000000000007
1988.6951287121665,50,3.3977405835204832,4.395265775051511,1068.0000000000005
1984.9256502194485,49,3.3552562557969776,4.293999787599166,746.0000000000005
2005.9218682269054,49,3.6653525327476695,4.6318846280827275,571.5000000000002
2019.4738912897228,48,3.063337237176391,4.849258310715138,498.00000000000017
2018.5266801498121,49,3.5889475580127748,4.253741498691054,472.5000000000002
1937.8875101319159,48,3.14032803422488,3.221051081260798,465.5000000000002
2037.9363161293245,49,3.793926434690805,5.845870858877433,461.0000000000002
2030.6029567701794,51,3.304926008064586,2.519493873165325,453.5000000000002
1981.4377615603569,50,2.645573510630249,4.54823860013746,451.0000000000001
1950.9653166054104,49,3.557585944864547,3.7596969814104915,441.5000000000001
2012.0941473128116,49,3.662137175839225,2.7484316449200943,421.5000000000002
2039.50585582069,49,3.7585863399699684,2.86612842025551,397.0000000000002
2018.5634107986384,49,2.83788602280641,3.834348055104763,374.50000000000017
1994.6388584282342,49,3.431193573534614,3.5235524755542,353.50000000000017
2047.8554623124521,49,3.955214847971819,4.4940211275969055,343.5000000000001
2066.798036096647,49,3.7517108077148453,5.651062803053538,342.5000000000001
2048.712148480949,49,3.2304722614437407,2.7914358980249654,333.50000000000017
1959.0456627520161,49,3.4111749700056326,4.894814465196727,320.50000000000017
2023.1435430081312,49,3.717955577306867,5.874643637300597,320.0000000000001
2004.1493265958609,49,3.6596023506956468,3.8453823151429734,310.0
2030.4079045421272,50,3.2497668487968943,5.609199155168174,319.00000000000006
1991.7276693654146,50,3.129474894293236,3.7426324128607984,377.00000000000017
1949.2033870655503,49,3.36111885624819,4.544156314402653,512.0000000000001
2034.9632174903134,49,3.7442859096346908,3.939036862321931,616.0000000000003
2098.684675870604,49,4.074357171789072,4.028777621973253,475.0000000000003
2048.22539253253,50,3.1207296981812207,4.4617801177503935,427.00000000000017
2026.4804479301397,49,3.53167489369559,6.95122520360623,270.50000000000006
2035.815978763651,49,3.7866056868151587,4.801635774765684,195.00000000000006
2048.797525513914,48,3.7838744156619715,3.6649743748292423,229.50000000000017
2074.3782060756434,49,4.256725694421288,5.265165082679083,263.00000000000017
2042.6966324307891,49,3.709063205329532,6.681111106853969,302.5000000000001
1998.393738772216,49,3.5029537913923012,4.406411336867521,535.5000000000002
2072.5411474534494,49,4.4588120770183375,4.765821836680168,4289.500000000001
2147.277839107512,49,4.722374438236383,4.359686244808815,1472.000000000001
2060.347201449691,50,3.7471421633697406,5.184155723134856,56.500000000000085
2098.8437932776037,50,3.8263822511982113,2.4733446561741017,475.0000000000001
2089.4946162695437,49,3.8631638054584565,4.1602699837062955,496.5000000000001
2053.8581981624843,49,3.6680321022194606,4.975912199969517,522.5000000000001
2019.5261657873164,49,3.0728461576380894,5.315017867289867,558.0000000000003
1952.3229616114309,49,3.4340301866691956,3.834113086185149,615.5000000000003
2014.8517116243988,49,3.906290668067898,3.4467110086064903,695.0000000000003
